municipality,quarter_year,total_sunshine_h,mean_sunshine_h,windspeed_mean_kmh,total_precipitation_mm,mean_precipitation_mm
Mogadouro,4Q 2022,522.9643638888889,5.6843952596618355,11.420652173913044,352.4,3.8304347826086955
Mogadouro,4Q 2023,552.1133833333333,6.001232427536232,10.983695652173912,271.6,2.9521739130434783
Mogadouro,4Q 2024,634.475,6.896467391304348,9.615217391304348,193.29999999999998,2.101086956521739
Moimenta da Beira,1Q 2020,675.215861111111,7.419954517704517,10.115384615384615,157.1,1.7263736263736262
Moimenta da Beira,1Q 2021,699.2798944444445,7.769776604938272,10.86111111111111,262.8,2.92
Moimenta da Beira,1Q 2022,702.5096027777778,7.80566225308642,9.073333333333334,91.2,1.0133333333333334
Moimenta da Beira,1Q 2023,709.8298166666667,7.886997962962964,9.997777777777777,188.0,2.088888888888889
Moimenta da Beira,1Q 2024,587.24625,6.453255494505495,11.258241758241759,338.5,3.71978021978022
Moimenta da Beira,1Q 2025,582.5221805555556,6.472468672839506,10.445555555555556,363.7,4.041111111111111
Moimenta da Beira,2Q 2020,1052.356461111111,11.564356715506714,9.03076923076923,169.6,1.8637362637362638
Moimenta da Beira,2Q 2021,1054.9859777777779,11.593252503052504,8.956043956043956,169.8,1.865934065934066
Moimenta da Beira,2Q 2022,1034.4334777777779,11.367400854700856,10.107692307692307,116.2,1.276923076923077
Moimenta da Beira,2Q 2023,1064.9578777777779,11.702833821733822,8.874725274725275,187.1,2.056043956043956
Moimenta da Beira,2Q 2024,1054.3933666666667,11.586740293040293,9.827472527472526,156.9,1.7241758241758243
Moimenta da Beira,3Q 2020,1118.766588888889,12.160506400966185,8.73695652173913,60.0,0.6521739130434783
Moimenta da Beira,3Q 2021,1098.6662444444444,11.942024396135265,8.492391304347825,86.0,0.9347826086956522
Moimenta da Beira,3Q 2022,1112.3167,12.09039891304348,8.955434782608695,38.8,0.42173913043478256
Moimenta da Beira,3Q 2023,1095.6137083333333,11.9088446557971,8.578260869565218,66.8,0.726086956521739
Moimenta da Beira,3Q 2024,1101.4973527777777,11.972797312801932,8.32717391304348,37.4,0.40652173913043477
Moimenta da Beira,4Q 2019,579.1814083333334,6.295450090579711,12.058695652173913,378.4,4.113043478260869
Moimenta da Beira,4Q 2020,646.9837333333334,7.032431884057972,10.852173913043478,301.7,3.279347826086956
Moimenta da Beira,4Q 2021,656.7800666666667,7.138913768115942,9.754347826086956,166.4,1.808695652173913
Moimenta da Beira,4Q 2022,503.23559166666666,5.469952083333333,11.806521739130435,431.7,4.692391304347826
Moimenta da Beira,4Q 2023,531.6684083333333,5.7790044384057975,10.953260869565218,383.6,4.1695652173913045
Moimenta da Beira,4Q 2024,620.7057555555556,6.746801690821257,8.872826086956522,228.3,2.481521739130435
Moita,1Q 2020,722.9806361111112,7.944842155067156,11.342857142857143,96.60000000000001,1.0615384615384615
Moita,1Q 2021,692.397175,7.6933019444444435,12.334444444444443,247.6,2.751111111111111
Moita,1Q 2022,743.9582,8.266202222222223,11.007777777777779,129.3,1.4366666666666668
Moita,1Q 2023,757.9055388888889,8.421172654320989,10.985555555555557,96.7,1.0744444444444445
Moita,1Q 2024,712.8689111111111,7.833724297924298,12.796703296703297,271.8,2.986813186813187
Moita,1Q 2025,635.8222083333334,7.064691203703704,11.82,428.0,4.7555555555555555
Moita,2Q 2020,1051.8094055555555,11.558345115995115,12.914285714285715,229.4,2.520879120879121
Moita,2Q 2021,1078.8800944444445,11.855825213675214,13.150549450549452,141.9,1.5593406593406594
Moita,2Q 2022,1071.6860194444444,11.776769444444444,14.384615384615385,82.2,0.9032967032967033
Moita,2Q 2023,1096.3612222222223,12.04792551892552,13.887912087912087,97.2,1.0681318681318681
Moita,2Q 2024,1046.3644805555555,11.498510775335774,12.842857142857143,85.1,0.9351648351648351
Moita,3Q 2020,1091.5262777777778,11.864416062801933,13.657608695652174,29.6,0.32173913043478264
Moita,3Q 2021,1096.021863888889,11.913281129227054,14.576086956521738,58.00000000000001,0.6304347826086957
Moita,3Q 2022,1068.2288694444444,11.61118336352657,12.731521739130434,77.5,0.842391304347826
Moita,3Q 2023,1087.5214916666666,11.820885778985508,14.56413043478261,30.3,0.3293478260869565
Moita,3Q 2024,1068.326622222222,11.612245893719805,14.682608695652174,25.9,0.28152173913043477
Moita,4Q 2019,660.5828916666667,7.180248822463768,13.505434782608695,263.7,2.866304347826087
Moita,4Q 2020,673.3840444444444,7.319391787439613,11.766304347826088,220.2,2.393478260869565
Moita,4Q 2021,746.31125,8.112078804347826,11.799999999999999,147.2,1.5999999999999999
Moita,4Q 2022,620.4690555555555,6.744228864734299,12.229347826086956,391.5,4.255434782608695
Moita,4Q 2023,647.3181805555556,7.036067179951692,10.620652173913044,236.4,2.5695652173913044
Moita,4Q 2024,729.6833888888889,7.9313411835748795,10.983695652173912,173.1,1.8815217391304346
Monchique,1Q 2020,785.4739388888888,8.631581746031745,11.1,100.4,1.1032967032967034
Monchique,1Q 2021,717.5835305555555,7.973150339506172,12.774444444444445,207.3,2.3033333333333337
Monchique,1Q 2022,776.3747472222223,8.626386080246913,12.106666666666666,161.0,1.788888888888889
Monchique,1Q 2023,787.573538888889,8.750817098765433,12.228888888888887,105.1,1.1677777777777778
Monchique,1Q 2024,727.4415638888889,7.99386333943834,13.33956043956044,392.8,4.316483516483516
Monchique,1Q 2025,712.8858944444445,7.92095438271605,11.32,508.4,5.648888888888889
Monchique,2Q 2020,1068.376075,11.740396428571428,13.1010989010989,169.9,1.867032967032967
Monchique,2Q 2021,1101.5983111111111,12.105475946275947,14.006593406593405,100.1,1.0999999999999999
Monchique,2Q 2022,1082.1902722222221,11.892200793650792,14.715384615384615,119.2,1.30989010989011
Monchique,2Q 2023,1084.2513111111111,11.914849572649572,13.604395604395604,103.2,1.134065934065934
Monchique,2Q 2024,1075.0157111111112,11.813359462759463,13.527472527472527,52.5,0.5769230769230769
Monchique,3Q 2020,1114.9549444444444,12.119075483091788,13.846739130434784,27.7,0.3010869565217391
Monchique,3Q 2021,1104.5450416666667,12.00592436594203,14.88695652173913,24.3,0.2641304347826087
Monchique,3Q 2022,1077.0092194444444,11.706621950483092,13.85217391304348,58.4,0.6347826086956522
Monchique,3Q 2023,1091.9108083333333,11.868595742753623,14.759782608695653,38.1,0.4141304347826087
Monchique,3Q 2024,1085.6673972222222,11.800732578502416,14.531521739130437,21.4,0.2326086956521739
Monchique,4Q 2019,707.5481916666666,7.690741213768115,13.692391304347826,225.0,2.4456521739130435
Monchique,4Q 2020,729.8659138888889,7.933325150966184,11.965217391304348,318.4,3.460869565217391
Monchique,4Q 2021,766.9845722222223,8.336788828502415,12.889130434782608,181.4,1.9717391304347827
Monchique,4Q 2022,705.2091555555555,7.66531690821256,11.102173913043478,318.3,3.4597826086956522
Monchique,4Q 2023,717.9794222222222,7.804124154589371,10.397826086956522,226.5,2.4619565217391304
Monchique,4Q 2024,734.4039944444445,7.98265211352657,11.156521739130437,235.5,2.5597826086956523
Mondim de Basto,1Q 2020,626.8850583333333,6.888846794871794,9.36043956043956,464.1,5.1000000000000005
Mondim de Basto,1Q 2021,614.9132333333333,6.832369259259259,9.862222222222222,609.9,6.776666666666666
Mondim de Basto,1Q 2022,696.8433833333333,7.742704259259259,8.795555555555556,219.2,2.4355555555555553
Mondim de Basto,1Q 2023,661.8109444444444,7.353454938271605,9.557777777777778,477.7,5.307777777777778
Mondim de Basto,1Q 2024,543.9026055555555,5.976951709401709,9.739560439560439,869.6,9.556043956043956
Mondim de Basto,1Q 2025,573.7386027777778,6.374873364197532,8.666666666666666,609.4,6.771111111111111
Mondim de Basto,2Q 2020,934.7187527777778,10.271634645909646,8.086813186813187,325.6,3.578021978021978
Mondim de Basto,2Q 2021,1008.6421805555556,11.083980006105007,8.265934065934067,359.2,3.947252747252747
Mondim de Basto,2Q 2022,970.0865111111111,10.660291330891331,8.498901098901099,266.6,2.92967032967033
Mondim de Basto,2Q 2023,1017.0006555555556,11.17583137973138,7.946153846153846,264.8,2.90989010989011
Mondim de Basto,2Q 2024,949.9492861111111,10.439003144078143,8.713186813186812,324.59999999999997,3.567032967032967
Mondim de Basto,3Q 2020,1079.8122333333333,11.737089492753624,7.9543478260869565,109.89999999999999,1.1945652173913042
Mondim de Basto,3Q 2021,1042.2281222222223,11.32856654589372,7.604347826086957,139.2,1.5130434782608695
Mondim de Basto,3Q 2022,1076.3343333333332,11.699286231884058,7.846739130434782,141.9,1.5423913043478261
Mondim de Basto,3Q 2023,1065.3093055555555,11.579448973429951,7.372826086956521,138.3,1.5032608695652174
Mondim de Basto,3Q 2024,1047.6988472222222,11.388030948067632,7.747826086956521,140.1,1.5228260869565218
Mondim de Basto,4Q 2019,492.70811944444443,5.355523037439613,10.281521739130435,1091.6,11.865217391304347
Mondim de Basto,4Q 2020,541.3130944444445,5.883837983091787,9.368478260869566,603.7,6.561956521739131
Mondim de Basto,4Q 2021,631.9064638888889,6.868548520531401,8.735869565217392,396.5,4.309782608695652
Mondim de Basto,4Q 2022,468.6508777777778,5.094031280193237,9.618478260869566,1055.8,11.476086956521739
Mondim de Basto,4Q 2023,506.6256222222222,5.506800241545894,9.770652173913044,1055.8,11.476086956521739
Mondim de Basto,4Q 2024,598.0149972222222,6.500163013285023,8.089130434782607,449.7,4.88804347826087
Monforte,1Q 2020,669.6746944444444,7.359062576312576,9.994505494505495,135.4,1.487912087912088
Monforte,1Q 2021,649.0656083333333,7.211840092592593,10.75,211.5,2.35
Monforte,1Q 2022,724.0062,8.044513333333335,10.614444444444445,131.6,1.462222222222222
Monforte,1Q 2023,737.7415055555556,8.197127839506173,10.605555555555556,88.8,0.9866666666666666
Monforte,1Q 2024,628.5006527777778,6.90660057997558,11.968131868131866,297.7,3.2714285714285714
Monforte,1Q 2025,625.0259861111111,6.944733179012346,11.595555555555555,369.7,4.107777777777778
Monforte,2Q 2020,980.1954805555555,10.771378907203907,10.026373626373626,193.1,2.121978021978022
Monforte,2Q 2021,1015.6981916666666,11.16151858974359,9.632967032967032,160.1,1.7593406593406593
Monforte,2Q 2022,1012.0775,11.12173076923077,10.92967032967033,60.9,0.6692307692307692
Monforte,2Q 2023,1047.5955833333333,11.512039377289376,10.038461538461538,60.1,0.6604395604395604
Monforte,2Q 2024,1014.7081583333334,11.150639102564103,10.47912087912088,137.0,1.5054945054945055
Monforte,3Q 2020,1110.6292472222221,12.072057035024153,9.666304347826086,32.3,0.3510869565217391
Monforte,3Q 2021,1084.6639861111112,11.789825935990338,10.447826086956523,76.2,0.8282608695652174
Monforte,3Q 2022,1083.3122916666666,11.775133605072464,9.896739130434783,38.0,0.41304347826086957
Monforte,3Q 2023,1077.9755666666667,11.717125724637683,10.314130434782609,75.4,0.8195652173913044
Monforte,3Q 2024,1078.78985,11.725976630434781,10.582608695652175,11.7,0.12717391304347825
Monforte,4Q 2019,587.9544583333334,6.390809329710145,11.93804347826087,314.0,3.4130434782608696
Monforte,4Q 2020,625.9442027777778,6.803741334541064,10.347826086956522,274.8,2.9869565217391307
Monforte,4Q 2021,699.80735,7.606601630434783,10.616304347826087,141.1,1.533695652173913
Monforte,4Q 2022,566.7832,6.160686956521738,10.36413043478261,387.5,4.211956521739131
Monforte,4Q 2023,601.6994222222222,6.540211111111111,10.07717391304348,287.7,3.127173913043478
Monforte,4Q 2024,651.2578972222223,7.078890187198068,11.332608695652173,204.9,2.2271739130434782
Montalegre,1Q 2020,623.3584444444444,6.850092796092796,11.085714285714285,498.5,5.478021978021978
Montalegre,1Q 2021,610.8753861111111,6.787504290123456,11.374444444444444,639.9,7.109999999999999
Montalegre,1Q 2022,666.2335444444444,7.402594938271605,10.156666666666666,240.5,2.672222222222222
Montalegre,1Q 2023,646.4150805555555,7.182389783950617,10.82,575.5,6.394444444444445
Montalegre,1Q 2024,497.89961944444445,5.47142438949939,11.016483516483516,791.3,8.695604395604395
Montalegre,1Q 2025,531.8425277777778,5.909361419753087,10.793333333333333,726.8000000000001,8.075555555555557
Montalegre,2Q 2020,959.5484333333334,10.544488278388279,8.94945054945055,357.1,3.9241758241758244
Montalegre,2Q 2021,1033.4083305555555,11.3561355006105,9.1010989010989,361.4,3.971428571428571
Montalegre,2Q 2022,969.0167694444444,10.648535927960928,9.592307692307692,265.9,2.921978021978022
Montalegre,2Q 2023,1048.7630805555555,11.524869017094016,9.034065934065934,323.1,3.550549450549451
Montalegre,2Q 2024,978.7057111111111,10.755007814407815,9.700000000000001,340.8,3.745054945054945
Montalegre,3Q 2020,1092.7311805555555,11.877512832125603,8.820652173913043,136.20000000000002,1.4804347826086959
Montalegre,3Q 2021,1073.4157861111112,11.667562892512079,8.375,156.2,1.6978260869565216
Montalegre,3Q 2022,1092.7989916666666,11.878249909420289,8.893478260869566,129.9,1.4119565217391306
Montalegre,3Q 2023,1068.5107916666666,11.614247735507245,8.527173913043478,165.9,1.8032608695652175
Montalegre,3Q 2024,1054.5931972222222,11.462969535024154,8.673913043478262,196.9,2.140217391304348
Montalegre,4Q 2019,493.8000777777778,5.367392149758454,12.294565217391304,1138.8,12.378260869565217
Montalegre,4Q 2020,532.9886583333333,5.7933549818840575,11.472826086956522,628.5,6.831521739130435
Montalegre,4Q 2021,596.6723333333333,6.48556884057971,10.83695652173913,455.6,4.952173913043478
Montalegre,4Q 2022,429.2049388888889,4.665271074879227,11.81086956521739,1269.0,13.793478260869565
Montalegre,4Q 2023,449.6940388888889,4.887978683574879,11.802173913043477,1195.3,12.992391304347825
Montalegre,4Q 2024,577.5529138888888,6.277749064009662,10.116304347826087,496.1,5.392391304347826
Montemor-o-Novo,1Q 2020,697.7531,7.6676164835164835,12.347252747252746,120.7,1.3263736263736263
Montemor-o-Novo,1Q 2021,672.7539,7.475043333333334,13.494444444444444,255.7,2.841111111111111
Montemor-o-Novo,1Q 2022,735.4633583333333,8.171815092592592,12.952222222222222,143.2,1.591111111111111
Montemor-o-Novo,1Q 2023,758.3729861111111,8.426366512345679,12.653333333333332,103.10000000000001,1.1455555555555557
Montemor-o-Novo,1Q 2024,685.4540222222222,7.532461782661782,13.551648351648351,366.1,4.023076923076923
Montemor-o-Novo,1Q 2025,628.4561305555555,6.982845895061728,13.202222222222222,472.3,5.247777777777778
Montemor-o-Novo,2Q 2020,1005.813275,11.052893131868132,12.863736263736262,192.7,2.1175824175824176
Montemor-o-Novo,2Q 2021,1037.6194861111112,11.402411935286937,13.041758241758242,167.6,1.8417582417582417
Montemor-o-Novo,2Q 2022,1038.0348666666666,11.406976556776556,14.631868131868131,92.1,1.012087912087912
Montemor-o-Novo,2Q 2023,1076.2082,11.826463736263737,13.595604395604395,83.1,0.9131868131868132
Montemor-o-Novo,2Q 2024,1020.1649944444445,11.210604334554334,12.378021978021978,123.1,1.3527472527472526
Montemor-o-Novo,3Q 2020,1101.6882555555555,11.97487234299517,13.252173913043478,48.0,0.5217391304347826
Montemor-o-Novo,3Q 2021,1091.9335972222223,11.868843448067633,14.065217391304348,23.5,0.2554347826086957
Montemor-o-Novo,3Q 2022,1063.3722333333333,11.55839384057971,12.68695652173913,56.2,0.6108695652173913
Montemor-o-Novo,3Q 2023,1073.092186111111,11.664045501207728,13.520652173913044,42.5,0.46195652173913043
Montemor-o-Novo,3Q 2024,1070.0564333333334,11.631048188405797,13.5,19.4,0.21086956521739128
Montemor-o-Novo,4Q 2019,612.9820861111111,6.662848762077295,14.480434782608697,360.9,3.9228260869565217
Montemor-o-Novo,4Q 2020,657.1882027777777,7.143350030193236,12.997826086956522,321.5,3.494565217391304
Montemor-o-Novo,4Q 2021,716.8679055555556,7.792042451690821,13.42608695652174,188.0,2.0434782608695654
Montemor-o-Novo,4Q 2022,587.903325,6.390253532608695,13.219565217391304,392.0,4.260869565217392
Montemor-o-Novo,4Q 2023,644.8812805555556,7.00957913647343,11.351086956521739,289.6,3.1478260869565218
Montemor-o-Novo,4Q 2024,713.9399833333333,7.760217210144927,13.159782608695652,168.6,1.8326086956521739
Montemor-o-Velho,1Q 2020,699.6279916666666,7.688219688644688,11.217582417582417,195.8,2.1516483516483516
Montemor-o-Velho,1Q 2021,671.8923388888888,7.465470432098765,12.353333333333333,311.4,3.46
Montemor-o-Velho,1Q 2022,707.8049194444444,7.864499104938271,11.007777777777779,135.8,1.508888888888889
Montemor-o-Velho,1Q 2023,715.8081666666667,7.953424074074074,11.504444444444445,275.3,3.058888888888889
Montemor-o-Velho,1Q 2024,638.6835416666667,7.018500457875458,12.221978021978023,519.7,5.710989010989011
Montemor-o-Velho,1Q 2025,615.6211527777778,6.840235030864197,11.36888888888889,544.3,6.047777777777777
Montemor-o-Velho,2Q 2020,994.2065777777777,10.925347008547009,11.259340659340658,305.59999999999997,3.358241758241758
Montemor-o-Velho,2Q 2021,1018.7145805555556,11.19466572039072,11.18021978021978,219.7,2.414285714285714
Montemor-o-Velho,2Q 2022,1026.517911111111,11.280416605616605,12.657142857142857,153.1,1.6824175824175824
Montemor-o-Velho,2Q 2023,1016.8464111111111,11.174136385836386,11.68901098901099,164.3,1.8054945054945055
Montemor-o-Velho,2Q 2024,1022.5651277777778,11.236979426129427,11.823076923076924,217.4,2.389010989010989
Montemor-o-Velho,3Q 2020,1058.8707333333334,11.509464492753624,11.38695652173913,52.0,0.5652173913043478
Montemor-o-Velho,3Q 2021,1036.809125,11.269664402173913,11.577173913043477,85.2,0.9260869565217391
Montemor-o-Velho,3Q 2022,1037.6040888888888,11.27830531400966,10.943478260869565,150.2,1.6326086956521737
Montemor-o-Velho,3Q 2023,1048.798961111111,11.399988707729468,12.097826086956522,102.0,1.108695652173913
Montemor-o-Velho,3Q 2024,1016.560325,11.04956875,12.118478260869566,53.2,0.5782608695652174
Montemor-o-Velho,4Q 2019,601.6487194444444,6.539659993961352,13.194565217391306,475.1,5.164130434782609
Montemor-o-Velho,4Q 2020,641.7784916666667,6.975853170289855,11.820652173913043,351.8,3.823913043478261
Montemor-o-Velho,4Q 2021,678.6914805555556,7.377081310386473,11.294565217391304,235.4,2.5586956521739133
Montemor-o-Velho,4Q 2022,537.4274527777778,5.841602747584542,12.007608695652175,594.9,6.466304347826087
Montemor-o-Velho,4Q 2023,578.4189222222222,6.287162198067633,11.121739130434783,462.6,5.028260869565218
Montemor-o-Velho,4Q 2024,650.3749583333333,7.0692930253623185,10.459782608695651,259.7,2.8228260869565216
Montijo,1Q 2020,677.2566861111111,7.442381166056166,9.103296703296703,106.2,1.167032967032967
Montijo,1Q 2021,656.5151583333334,7.294612870370371,10.168888888888889,137.1,1.5233333333333332
